symbol,date,close_price,currency
CHINEXT,2025-04-30,6.4689,CNY
CHINEXT,2025-05-31,5.6926,CNY
CHINEXT,2025-06-30,5.2617,CNY
CHINEXT,2025-07-31,5.3189,CNY
CHINEXT,2025-08-31,5.3502,CNY
CHINEXT,2025-09-30,5.9922,CNY
CHINEXT,2025-10-31,5.2731,CNY
CHINEXT,2025-11-30,4.8875,CNY
CHINEXT,2025-12-31,5.4740,CNY
USP500,2025-01-31,117.3586,USD
USP500,2025-02-28,127.8669,USD
USP500,2025-03-31,125.7803,USD
USP500,2025-04-30,127.5034,USD
USP500,2025-05-31,137.9081,USD
USP500,2025-06-30,142.4486,USD
USP500,2025-07-31,147.9283,USD
USP500,2025-08-31,142.6788,USD
USP500,2025-09-30,139.2672,USD
USP500,2025-10-31,148.1487,USD
USP500,2025-11-30,151.7356,USD
USP500,2025-12-31,136.5677,USD
USN100,2025-01-31,236.6713,USD
USN100,2025-02-28,219.7257,USD
USN100,2025-03-31,229.5689,USD
USN100,2025-04-30,238.8430,USD
USN100,2025-05-31,228.9462,USD
USN100,2025-06-30,253.1181,USD
USN100,2025-07-31,262.2089,USD
USN100,2025-08-31,280.6612,USD
USN100,2025-09-30,266.1218,USD
USN100,2025-10-31,244.4119,USD
USN100,2025-11-30,255.9416,USD
USN100,2025-12-31,243.1157,USD
USDJIA,2025-01-31,109.5873,USD
USDJIA,2025-02-28,111.4893,USD
USDJIA,2025-03-31,109.5052,USD
USDJIA,2025-04-30,109.9641,USD
USDJIA,2025-05-31,114.3884,USD
USDJIA,2025-06-30,118.5518,USD
USDJIA,2025-07-31,115.2675,USD
USDJIA,2025-08-31,105.3434,USD
USDJIA,2025-09-30,99.7569,USD
USDJIA,2025-10-31,102.9799,USD
USDJIA,2025-11-30,103.0760,USD
USDJIA,2025-12-31,107.6720,USD
USR2000,2025-01-31,72.2303,USD
USR2000,2025-02-28,71.9969,USD
USR2000,2025-03-31,75.8558,USD
USR2000,2025-04-30,66.7531,USD
USR2000,2025-05-31,68.6419,USD
USR2000,2025-06-30,65.3946,USD
USR2000,2025-07-31,66.6311,USD
USR2000,2025-08-31,67.1367,USD
USR2000,2025-09-30,66.4426,USD
USR2000,2025-10-31,65.2651,USD
USR2000,2025-11-30,61.1700,USD
USR2000,2025-12-31,58.9253,USD
WORLD,2025-01-31,103.7342,USD
WORLD,2025-02-28,98.2048,USD
WORLD,2025-03-31,91.7751,USD
WORLD,2025-04-30,90.2030,USD
WORLD,2025-05-31,87.3016,USD
WORLD,2025-06-30,86.4417,USD
WORLD,2025-07-31,84.7423,USD
WORLD,2025-08-31,85.8570,USD
WORLD,2025-09-30,89.3426,USD
WORLD,2025-10-31,92.9934,USD
WORLD,2025-11-30,94.7604,USD
WORLD,2025-12-31,95.6587,USD
EMERGE,2025-01-31,36.7656,USD
EMERGE,2025-02-28,41.1775,USD
EMERGE,2025-03-31,38.6470,USD
EMERGE,2025-04-30,39.7576,USD
EMERGE,2025-05-31,39.7879,USD
EMERGE,2025-06-30,40.9911,USD
EMERGE,2025-07-31,42.0319,USD
EMERGE,2025-08-31,39.2382,USD
EMERGE,2025-09-30,42.3626,USD
EMERGE,2025-10-31,42.6042,USD
EMERGE,2025-11-30,40.5487,USD
EMERGE,2025-12-31,39.2708,USD
ALLWORLD,2025-01-31,128.1413,USD
ALLWORLD,2025-02-28,133.8904,USD
ALLWORLD,2025-03-31,140.3394,USD
ALLWORLD,2025-04-30,145.6625,USD
ALLWORLD,2025-05-31,151.5334,USD
ALLWORLD,2025-06-30,155.2059,USD
ALLWORLD,2025-07-31,152.1593,USD
ALLWORLD,2025-08-31,161.7330,USD
ALLWORLD,2025-09-30,161.3937,USD
ALLWORLD,2025-10-31,166.3160,USD
ALLWORLD,2025-11-30,158.6737,USD
ALLWORLD,2025-12-31,164.2195,USD
JPN225,2025-01-31,3338.6437,JPY
JPN225,2025-02-28,3255.2954,JPY
JPN225,2025-03-31,3287.9855,JPY
JPN225,2025-04-30,3393.8474,JPY
JPN225,2025-05-31,3649.4521,JPY
JPN225,2025-06-30,3865.8083,JPY
JPN225,2025-07-31,4082.3960,JPY
JPN225,2025-08-31,4051.8828,JPY
JPN225,2025-09-30,4538.1087,JPY
JPN225,2025-10-31,4097.9880,JPY
JPN225,2025-11-30,4067.9504,JPY
JPN225,2025-12-31,3981.7533,JPY
JPTOPIX,2025-01-31,1692.2658,JPY
JPTOPIX,2025-02-28,1665.7445,JPY
JPTOPIX,2025-03-31,1650.2808,JPY
JPTOPIX,2025-04-30,1553.9033,JPY
JPTOPIX,2025-05-31,1594.5689,JPY
JPTOPIX,2025-06-30,1682.3071,JPY
JPTOPIX,2025-07-31,1869.9015,JPY
JPTOPIX,2025-08-31,1860.1735,JPY
JPTOPIX,2025-09-30,1810.5348,JPY
JPTOPIX,2025-10-31,1912.3961,JPY
JPTOPIX,2025-11-30,2031.9570,JPY
JPTOPIX,2025-12-31,2135.4453,JPY
KOR200,2025-01-31,7868.7143,KRW
KOR200,2025-02-28,6924.4686,KRW
KOR200,2025-03-31,7202.2099,KRW
KOR200,2025-04-30,7688.6355,KRW
KOR200,2025-05-31,7990.2052,KRW
KOR200,2025-06-30,8222.9346,KRW
KOR200,2025-07-31,7489.9443,KRW
KOR200,2025-08-31,7331.4680,KRW
KOR200,2025-09-30,6987.7195,KRW
KOR200,2025-10-31,6383.1549,KRW
KOR200,2025-11-30,6564.7573,KRW
KOR200,2025-12-31,6669.9284,KRW
EU600,2025-01-31,109.0550,EUR
EU600,2025-02-28,112.1654,EUR
EU600,2025-03-31,105.8962,EUR
EU600,2025-04-30,106.2984,EUR
EU600,2025-05-31,107.5635,EUR
EU600,2025-06-30,110.1552,EUR
EU600,2025-07-31,108.2085,EUR
EU600,2025-08-31,110.2516,EUR
EU600,2025-09-30,105.7612,EUR
EU600,2025-10-31,106.2655,EUR
EU600,2025-11-30,93.5136,EUR
EU600,2025-12-31,91.2121,EUR
GERDAX,2025-01-31,127.1647,EUR
GERDAX,2025-02-28,122.7753,EUR
GERDAX,2025-03-31,128.4913,EUR
GERDAX,2025-04-30,127.9799,EUR
GERDAX,2025-05-31,122.5679,EUR
GERDAX,2025-06-30,122.1309,EUR
GERDAX,2025-07-31,127.4997,EUR
GERDAX,2025-08-31,134.7845,EUR
GERDAX,2025-09-30,143.2044,EUR
GERDAX,2025-10-31,147.5279,EUR
GERDAX,2025-11-30,139.5027,EUR
GERDAX,2025-12-31,138.2505,EUR
